CalendarYear;YearMonthNumber;QuarterLabel;MonthYear;TerritoryGroup;Country;Region;ProductCategory;ProductSubcategory;IncomeGroup;AgeGroup;Gender;Occupation;HouseOwnerFlag;Revenue;Profit;UnitsSold;SalesOrderNumber;CustomerKey
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;26-35;Female;Management;1;2153.60;966.38;1;SO001124;11003
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Mountain Bikes;Middle Income;26-35;Female;Management;1;2610.77;1118.35;1;SO001124;11003
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Mountain Bikes;Middle Income;26-35;Female;Management;1;2555.19;1138.67;1;SO001124;11003
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Helmets;Low Income;46-55;Male;Management;1;23.92;13.94;1;SO001125;11122
2013;201303;Q1;Mar 2013;North America;United States;Central;Bikes;Touring Bikes;Middle Income;55+;Female;Management;0;2056.99;801.59;1;SO001126;11124
2013;201303;Q1;Mar 2013;North America;United States;Central;Bikes;Road Bikes;Middle Income;55+;Female;Management;0;5058.90;2233.30;3;SO001126;11124
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Low Income;36-45;Female;Management;0;46.81;28.92;1;SO001127;11675
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Low Income;36-45;Female;Management;0;61.86;37.00;2;SO001127;11675
2013;201303;Q1;Mar 2013;North America;United States;Southwest;Bikes;Touring Bikes;High Income;46-55;Male;Professional;1;3386.90;1460.29;1;SO001128;11437
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Bikes;Touring Bikes;Middle Income;26-35;Female;Professional;0;3395.69;1440.53;1;SO001129;11826
2013;201303;Q1;Mar 2013;Europe;France;France;Bikes;Road Bikes;High Income;46-55;Female;Skilled Manual;1;1435.44;547.78;1;SO001130;11647
2013;201303;Q1;Mar 2013;Europe;France;France;Components;Wheels;High Income;46-55;Female;Skilled Manual;1;1475.82;459.47;3;SO001130;11647
2013;201303;Q1;Mar 2013;Europe;France;France;Components;Wheels;Middle Income;55+;Female;Skilled Manual;0;691.80;245.47;2;SO001131;11165
2013;201303;Q1;Mar 2013;North America;United States;Southwest;Clothing;Gloves;Middle Income;46-55;Female;Management;1;128.96;53.87;2;SO001132;11880
2013;201303;Q1;Mar 2013;North America;United States;Southwest;Clothing;Gloves;Middle Income;46-55;Female;Management;1;65.34;26.30;1;SO001132;11880
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Male;Clerical;1;5057.92;2002.52;2;SO001133;11278
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Touring Bikes;Low Income;46-55;Female;Professional;1;1723.05;646.25;1;SO001134;11013
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Accessories;Fenders;Low Income;46-55;Female;Professional;1;41.62;26.03;1;SO001134;11013
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Clothing;Shorts;Middle Income;46-55;Female;Professional;0;39.01;15.82;1;SO001135;11818
2013;201303;Q1;Mar 2013;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;36-45;Female;Clerical;1;5942.74;2207.45;2;SO001136;11686
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Female;Professional;0;1265.00;492.71;1;SO001137;11172
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Fenders;Middle Income;26-35;Female;Professional;0;70.15;43.23;1;SO001137;11172
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;Low Income;36-45;Female;Clerical;0;79.98;50.71;1;SO001138;11037
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;55+;Female;Manual;1;203.85;88.06;3;SO001139;11028
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Components;Handlebars;Low Income;26-35;Female;Skilled Manual;1;97.36;29.56;1;SO001140;11715
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;55+;Female;Clerical;1;2990.92;1108.29;2;SO001141;11123
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;55+;Female;Clerical;1;2271.53;912.36;1;SO001141;11123
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;55+;Female;Clerical;1;4179.90;1646.13;2;SO001141;11123
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Components;Handlebars;High Income;26-35;Male;Clerical;1;110.38;36.71;2;SO001142;11458
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Components;Saddles;Middle Income;26-35;Female;Skilled Manual;1;446.06;154.00;1;SO001143;11361
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Bikes;Touring Bikes;Middle Income;26-35;Female;Skilled Manual;1;1323.67;511.56;1;SO001143;11361
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;36-45;Female;Professional;0;1539.19;691.09;1;SO001144;11711
2013;201303;Q1;Mar 2013;North America;United States;Southwest;Bikes;Touring Bikes;High Income;46-55;Female;Manual;1;1535.90;608.88;1;SO001145;11873
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Touring Bikes;High Income;36-45;Female;Professional;1;2808.35;1093.56;1;SO001146;11268
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Accessories;Tires and Tubes;High Income;36-45;Female;Professional;1;56.85;34.00;1;SO001146;11268
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Road Bikes;Low Income;55+;Male;Management;0;2724.26;1165.67;1;SO001147;11276
2013;201303;Q1;Mar 2013;Europe;France;France;Accessories;Helmets;Low Income;36-45;Male;Manual;1;185.18;114.50;2;SO001148;11223
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Accessories;Bottles and Cages;Low Income;55+;Female;Skilled Manual;1;6.17;3.73;1;SO001149;11308
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;26-35;Male;Manual;0;1997.16;863.38;2;SO001150;11580
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Male;Manual;0;1801.75;718.00;1;SO001150;11580
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;46-55;Female;Professional;1;3344.27;1307.23;1;SO001151;11723
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;46-55;Female;Professional;1;2648.14;1063.82;1;SO001151;11723
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;46-55;Female;Professional;1;2217.71;886.37;1;SO001151;11723
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Low Income;46-55;Male;Professional;0;1282.15;485.45;1;SO001152;11209
2013;201303;Q1;Mar 2013;North America;United States;Southeast;Clothing;Shorts;Middle Income;46-55;Female;Manual;0;165.60;67.16;2;SO001153;11308
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;55+;Male;Clerical;1;805.11;311.28;1;SO001154;11287
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;55+;Male;Clerical;1;2923.03;1276.71;1;SO001154;11287
2013;201303;Q1;Mar 2013;North America;United States;Central;Bikes;Mountain Bikes;Middle Income;36-45;Female;Skilled Manual;0;1073.73;482.66;1;SO001155;11048
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Clothing;Gloves;Low Income;26-35;Female;Manual;0;33.81;13.28;1;SO001156;11638
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;46-55;Female;Skilled Manual;0;1672.65;727.78;1;SO001157;11451
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;55+;Male;Professional;0;4514.32;1763.59;2;SO001158;11255
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;55+;Male;Professional;0;1458.39;646.70;1;SO001158;11255
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Clothing;Jerseys;Low Income;55+;Male;Professional;0;40.72;14.88;1;SO001158;11255
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;55+;Male;Management;1;5444.38;2413.51;2;SO001159;11818
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Touring Bikes;High Income;55+;Female;Clerical;1;4764.04;2091.32;2;SO001160;11265
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Components;Brakes;High Income;55+;Female;Clerical;1;334.32;106.38;1;SO001160;11265
2013;201303;Q1;Mar 2013;Europe;France;France;Bikes;Mountain Bikes;High Income;46-55;Male;Skilled Manual;0;4675.62;1987.36;2;SO001161;11893
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Male;Management;1;1827.34;703.35;2;SO001162;11394
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Touring Bikes;Low Income;46-55;Male;Management;1;2574.91;1136.23;1;SO001163;11133
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Clothing;Caps;Low Income;46-55;Male;Management;1;160.82;64.13;2;SO001163;11133
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Accessories;Bottles and Cages;Low Income;46-55;Male;Management;1;45.54;28.55;1;SO001163;11133
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Road Bikes;Low Income;36-45;Male;Clerical;0;8386.89;3270.74;3;SO001164;11634
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;55+;Male;Management;0;1429.88;629.61;1;SO001165;11570
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Road Bikes;High Income;55+;Male;Manual;0;3233.56;1201.21;1;SO001166;11391
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Clothing;Jerseys;Middle Income;46-55;Female;Professional;1;125.94;49.14;2;SO001167;11514
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Middle Income;55+;Male;Clerical;1;77.99;46.54;1;SO001168;11519
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;36-45;Female;Clerical;1;749.10;281.99;1;SO001169;11898
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;46-55;Male;Skilled Manual;0;3121.12;1386.76;1;SO001170;11408
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Accessories;Bottles and Cages;Middle Income;36-45;Female;Management;1;24.82;15.63;1;SO001171;11420
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Mountain Bikes;Low Income;46-55;Female;Skilled Manual;0;2726.78;1057.56;1;SO001172;11303
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Mountain Bikes;Low Income;46-55;Female;Skilled Manual;0;2306.91;1010.73;1;SO001172;11303
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Male;Management;0;1529.00;646.80;1;SO001173;11229
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Clothing;Shorts;Low Income;55+;Male;Management;0;80.88;32.63;1;SO001173;11229
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Male;Management;0;723.62;311.94;1;SO001173;11229
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Helmets;Middle Income;26-35;Female;Skilled Manual;0;50.86;33.27;2;SO001174;11112
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Clothing;Caps;Middle Income;26-35;Female;Skilled Manual;0;56.71;21.53;1;SO001174;11112
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;Middle Income;36-45;Female;Skilled Manual;0;25.73;16.18;1;SO001175;11321
2013;201303;Q1;Mar 2013;Europe;France;France;Bikes;Road Bikes;Low Income;36-45;Male;Skilled Manual;0;2928.35;1109.91;1;SO001176;11732
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Tires and Tubes;Low Income;55+;Female;Management;1;65.59;41.46;1;SO001177;11750
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;High Income;18-25;Male;Clerical;1;24.34;14.79;2;SO001178;11526
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;46-55;Male;Professional;1;3181.63;1406.06;1;SO001179;11201
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;46-55;Male;Professional;1;6746.46;2583.54;3;SO001179;11201
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Accessories;Bottles and Cages;Middle Income;46-55;Male;Professional;1;183.94;120.42;2;SO001180;11427
2013;201303;Q1;Mar 2013;North America;United States;Central;Bikes;Touring Bikes;High Income;36-45;Female;Management;0;1641.42;622.30;1;SO001181;11878
2013;201303;Q1;Mar 2013;North America;United States;Central;Accessories;Fenders;High Income;36-45;Female;Management;0;57.31;34.38;1;SO001181;11878
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Touring Bikes;Low Income;26-35;Male;Manual;0;2584.48;1131.83;1;SO001182;11565
2013;201303;Q1;Mar 2013;Europe;France;France;Components;Brakes;High Income;46-55;Male;Manual;1;452.00;153.43;1;SO001183;11748
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Clothing;Gloves;High Income;55+;Male;Professional;0;126.96;50.45;2;SO001184;11097
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Road Bikes;High Income;55+;Male;Professional;0;3271.02;1392.09;1;SO001184;11097
2013;201303;Q1;Mar 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;46-55;Male;Manual;1;3473.89;1513.76;1;SO001185;11360
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Tires and Tubes;Middle Income;55+;Female;Manual;1;15.83;9.59;1;SO001186;11154
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Middle Income;55+;Female;Manual;1;2283.41;1018.84;1;SO001186;11154
2013;201303;Q1;Mar 2013;North America;United States;Central;Bikes;Touring Bikes;Middle Income;46-55;Male;Clerical;1;1450.73;591.92;1;SO001187;11351
2013;201303;Q1;Mar 2013;North America;United States;Central;Accessories;Fenders;Middle Income;46-55;Male;Clerical;1;118.67;71.72;1;SO001187;11351
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;46-55;Female;Skilled Manual;1;2991.66;1172.92;2;SO001188;11782
2013;201303;Q1;Mar 2013;North America;United States;Central;Clothing;Shorts;High Income;55+;Male;Clerical;1;71.32;28.74;1;SO001189;11521
2013;201303;Q1;Mar 2013;North America;United States;Southeast;Clothing;Gloves;Middle Income;46-55;Male;Skilled Manual;1;56.03;21.94;1;SO001190;11546
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Bikes;Road Bikes;Low Income;55+;Male;Management;1;2248.06;993.95;1;SO001191;11010
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Touring Bikes;Middle Income;55+;Female;Manual;0;1231.87;521.40;1;SO001192;11018
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;55+;Female;Manual;0;2981.45;1234.57;1;SO001192;11018
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Clothing;Jerseys;Middle Income;55+;Male;Manual;1;87.21;36.90;1;SO001193;11633
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Clothing;Shorts;Low Income;46-55;Female;Clerical;0;21.21;9.28;1;SO001194;11013
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Male;Clerical;1;6518.30;2887.48;2;SO001195;11366
2013;201303;Q1;Mar 2013;North America;United States;Southeast;Bikes;Road Bikes;Low Income;55+;Male;Professional;0;2088.10;811.17;2;SO001196;11669
2013;201303;Q1;Mar 2013;North America;United States;Southeast;Clothing;Shorts;Low Income;55+;Male;Professional;0;112.92;46.08;3;SO001196;11669
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;55+;Female;Skilled Manual;0;2105.86;833.69;2;SO001197;11044
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Touring Bikes;High Income;26-35;Female;Management;0;1360.55;604.83;1;SO001198;11352
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Accessories;Tires and Tubes;High Income;26-35;Female;Management;0;8.38;5.19;1;SO001198;11352
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Road Bikes;High Income;26-35;Female;Management;0;1508.01;652.72;1;SO001198;11352
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;26-35;Male;Manual;0;4514.76;1933.64;3;SO001199;11381
2013;201303;Q1;Mar 2013;North America;United States;Central;Components;Brakes;Low Income;55+;Female;Management;0;1195.20;381.20;3;SO001200;11223
2013;201303;Q1;Mar 2013;North America;United States;Central;Accessories;Bottles and Cages;Low Income;55+;Female;Management;0;58.28;34.53;1;SO001200;11223
2013;201303;Q1;Mar 2013;North America;United States;Central;Accessories;Bottles and Cages;Low Income;55+;Female;Management;0;68.90;43.89;1;SO001200;11223
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;55+;Male;Skilled Manual;0;2106.60;861.89;1;SO001201;11328
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Accessories;Fenders;Low Income;55+;Male;Skilled Manual;0;43.64;25.49;1;SO001201;11328
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Road Bikes;Middle Income;26-35;Female;Clerical;1;1698.54;647.64;1;SO001202;11872
2013;201303;Q1;Mar 2013;Europe;Germany;Germany;Accessories;Fenders;Low Income;55+;Female;Professional;1;38.28;24.96;1;SO001203;11448
2013;201303;Q1;Mar 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;46-55;Male;Management;0;1371.01;577.94;1;SO001204;11208
2013;201303;Q1;Mar 2013;Europe;France;France;Bikes;Touring Bikes;High Income;46-55;Male;Manual;0;727.00;317.10;1;SO001205;11615
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;26-35;Female;Clerical;1;4102.74;1782.49;2;SO001206;11445
2013;201303;Q1;Mar 2013;North America;United States;Northwest;Bikes;Mountain Bikes;Middle Income;26-35;Female;Clerical;1;3117.74;1242.42;1;SO001206;11445
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Components;Saddles;Middle Income;46-55;Male;Clerical;1;70.04;22.75;1;SO001207;11702
2013;201303;Q1;Mar 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;2392.88;934.55;1;SO001207;11702
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Touring Bikes;Middle Income;55+;Male;Manual;0;1652.80;641.67;1;SO001208;11385
2013;201303;Q1;Mar 2013;North America;Canada;Canada;Bikes;Mountain Bikes;Middle Income;55+;Male;Manual;0;5229.04;2077.13;2;SO001208;11385
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Tires and Tubes;Middle Income;36-45;Female;Management;1;113.00;73.13;1;SO001209;11097
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Middle Income;46-55;Female;Clerical;1;2151.28;815.10;1;SO001210;11629
2013;201303;Q1;Mar 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Middle Income;46-55;Female;Clerical;1;55.73;34.93;1;SO001210;11629
2013;201304;Q2;Apr 2013;North America;Canada;Canada;Bikes;Road Bikes;High Income;36-45;Male;Manual;1;4363.08;1934.03;2;SO001211;11623
2013;201304;Q2;Apr 2013;North America;Canada;Canada;Bikes;Road Bikes;High Income;36-45;Male;Manual;1;5823.48;2524.97;2;SO001211;11623
2013;201304;Q2;Apr 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;Middle Income;46-55;Male;Professional;0;44.30;27.23;1;SO001212;11211
2013;201304;Q2;Apr 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;46-55;Male;Professional;0;2407.31;1080.56;1;SO001212;11211
2013;201304;Q2;Apr 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;46-55;Male;Professional;0;1583.74;656.97;1;SO001213;11854
2013;201304;Q2;Apr 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;46-55;Male;Professional;0;1318.83;571.25;1;SO001213;11854
2013;201304;Q2;Apr 2013;North America;Canada;Canada;Accessories;Bottles and Cages;High Income;46-55;Male;Clerical;0;50.37;32.22;1;SO001214;11091
